State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
New York,Other Agencies,"New York City Department of Environmental Protection Police, Eastview Precinct",1,0,0,0,0,0,1,0,0,0,
New York,Other Agencies,New York City Metropolitan Transportation Authority,9,15,2,0,0,0,5,10,7,4,
North Carolina,Cities ,Aberdeen,0,1,0,0,0,0,0,0,0,1,"7,892"
North Carolina,Cities ,Apex,1,0,0,0,0,0,1,0,0,0,"56,276"
North Carolina,Cities ,Asheville,3,3,1,0,0,0,2,2,1,2,"93,641"
North Carolina,Cities ,Beaufort,3,0,0,0,0,0,1,2,0,0,"4,417"
North Carolina,Cities ,Biltmore Forest,0,1,0,0,0,0,1,0,0,0,"1,410"
North Carolina,Cities ,Burlington,0,0,1,0,0,0,0,0,1,0,"54,108"
North Carolina,Cities ,Canton,1,0,0,0,0,0,1,0,0,0,"4,349"
North Carolina,Cities ,Cary,1,0,0,0,0,0,0,0,0,1,"172,525"
North Carolina,Cities ,Chapel Hill,1,0,1,0,0,0,0,1,1,0,"61,457"
North Carolina,Cities ,Charlotte-Mecklenburg,10,7,1,0,0,0,2,3,4,9,"944,260"
North Carolina,Cities ,Clayton,2,0,0,0,0,0,1,0,1,0,"23,842"
North Carolina,Cities ,Cleveland,0,1,0,0,0,0,0,0,0,1,882
North Carolina,Cities ,Dallas,1,0,0,0,0,0,0,0,1,0,"4,787"
North Carolina,Cities ,Dunn,0,1,0,0,0,0,0,1,0,0,"9,768"
North Carolina,Cities ,Durham,3,0,0,0,0,0,0,2,1,0,"280,282"
North Carolina,Cities ,Elon,1,2,0,0,0,0,1,0,1,1,"12,214"
North Carolina,Cities ,Fayetteville,8,1,2,0,0,0,1,3,5,2,"209,614"
North Carolina,Cities ,Greensboro,8,1,0,1,0,0,0,4,4,2,"298,025"
North Carolina,Cities ,Greenville,3,0,2,0,0,0,1,1,0,3,"94,193"
North Carolina,Cities ,Hickory,1,0,2,0,0,0,0,1,2,0,"41,040"
North Carolina,Cities ,High Point,2,0,0,0,0,0,1,1,0,0,"113,307"
North Carolina,Cities ,Hope Mills,1,0,0,0,0,0,0,1,0,0,"15,878"
North Carolina,Cities ,Jacksonville,2,0,0,0,0,0,1,1,,,"72,300"
North Carolina,Cities ,Kernersville,0,0,1,0,0,0,0,0,0,1,"24,980"
North Carolina,Cities ,Knightdale,1,0,0,0,0,0,0,1,0,0,"18,351"
North Carolina,Cities ,Leland,4,0,0,0,0,0,,3,1,0,"23,360"
North Carolina,Cities ,Lenoir,1,0,0,0,0,0,0,0,1,0,"17,904"
North Carolina,Cities ,Marion,1,0,0,0,0,0,0,0,0,1,"7,837"
North Carolina,Cities ,Matthews,0,2,2,0,0,0,0,1,1,1,"33,372"
North Carolina,Cities ,Mebane,3,0,0,0,0,0,0,1,0,2,"16,203"
North Carolina,Cities ,Mooresville,1,0,0,0,0,0,0,1,0,0,"38,967"
North Carolina,Cities ,Morganton,0,1,0,0,0,0,0,1,0,0,"16,524"
North Carolina,Cities ,New Bern,0,0,1,0,0,0,0,0,0,1,"30,187"
North Carolina,Cities ,Newton,1,0,0,0,0,0,0,0,0,1,"13,153"
North Carolina,Cities ,Pineville,0,0,1,0,0,0,1,0,0,0,"9,088"
North Carolina,Cities ,Raleigh,7,2,5,0,0,0,4,3,3,4,"477,828"
North Carolina,Cities ,Red Springs,0,2,0,0,0,0,0,0,0,2,"3,341"
North Carolina,Cities ,Salisbury,1,0,0,0,0,0,1,0,0,0,"33,877"
North Carolina,Cities ,Troutman,1,0,0,0,0,0,0,0,0,1,"2,755"
North Carolina,Cities ,Wake Forest,2,0,0,0,0,0,0,0,1,1,"46,145"
North Carolina,Cities ,Washington,1,0,0,0,0,0,0,0,0,1,"9,497"
North Carolina,Cities ,Wilmington,7,6,2,0,0,0,2,3,7,3,"124,750"
North Carolina,Cities ,Wilson,1,0,0,0,0,0,1,0,0,0,"49,344"
North Carolina,Universities and Colleges,"North Carolina State University, Raleigh",0,0,1,0,0,0,1,0,0,0,"39,136"
North Carolina,Universities and Colleges,University of North Carolina: Chapel Hill,1,0,0,0,0,0,1,0,0,0,"32,180"
North Carolina,Universities and Colleges,University of North Carolina: Greensboro,0,0,1,0,0,0,,,0,1,"22,419"
North Carolina,Metropolitan Counties,Alamance,4,0,0,0,0,0,1,0,1,2,
North Carolina,Metropolitan Counties,Buncombe,1,1,2,0,0,0,0,2,1,1,
North Carolina,Metropolitan Counties,Burke,3,0,0,0,0,0,1,0,1,1,
North Carolina,Metropolitan Counties,Cabarrus,0,1,0,0,0,0,1,0,0,0,
North Carolina,Metropolitan Counties,Caldwell,1,0,0,1,0,0,1,0,0,1,
North Carolina,Metropolitan Counties,Craven,2,0,1,0,0,0,1,1,0,1,
North Carolina,Metropolitan Counties,Cumberland,1,0,1,0,0,0,1,1,0,0,
North Carolina,Metropolitan Counties,Currituck,2,0,1,0,0,0,1,1,0,1,
North Carolina,Metropolitan Counties,Durham,0,0,1,0,0,0,0,1,,,
North Carolina,Metropolitan Counties,Forsyth,1,0,0,0,0,0,,,1,0,
North Carolina,Metropolitan Counties,Franklin,2,0,0,0,0,0,0,1,1,0,
North Carolina,Metropolitan Counties,Granville,1,1,0,0,0,0,1,0,0,1,
North Carolina,Metropolitan Counties,New Hanover,1,0,0,0,0,0,0,1,0,0,
North Carolina,Metropolitan Counties,Onslow,2,0,0,3,0,0,3,1,0,1,
North Carolina,Metropolitan Counties,Pamlico,1,0,0,0,0,0,1,0,0,0,
North Carolina,Metropolitan Counties,Person,2,0,0,0,0,0,0,0,0,2,
North Carolina,Metropolitan Counties,Pitt,5,0,0,0,0,0,1,3,1,0,
North Carolina,Metropolitan Counties,Union,2,1,0,1,0,0,2,1,1,0,
North Carolina,Metropolitan Counties,Wake,1,0,0,0,0,0,0,0,0,1,
North Carolina,Nonmetropolitan Counties,Ashe,0,1,0,0,0,0,0,1,0,0,
North Carolina,Nonmetropolitan Counties,Avery,0,2,0,0,0,0,0,1,1,0,
North Carolina,Nonmetropolitan Counties,Bertie,0,1,0,0,0,0,1,0,,,
North Carolina,Nonmetropolitan Counties,Carteret,1,0,0,0,0,0,0,1,0,0,
North Carolina,Nonmetropolitan Counties,Caswell,4,0,0,0,0,0,0,2,2,0,
North Carolina,Nonmetropolitan Counties,Dare,1,0,0,0,0,0,1,0,0,0,
North Carolina,Nonmetropolitan Counties,Duplin,0,1,0,0,0,0,0,1,,,
North Carolina,Nonmetropolitan Counties,Jackson,2,0,0,0,0,0,0,1,1,,
North Carolina,Nonmetropolitan Counties,Macon,1,1,0,0,0,0,1,0,0,1,
North Carolina,Nonmetropolitan Counties,McDowell,0,0,0,1,0,0,0,0,0,1,
North Carolina,Nonmetropolitan Counties,Moore,1,0,0,0,0,0,0,0,0,1,
North Carolina,Nonmetropolitan Counties,Robeson,2,0,0,0,0,0,0,0,1,1,
North Carolina,Nonmetropolitan Counties,Watauga,0,1,0,0,0,0,0,0,1,0,
North Carolina,Other Agencies,State Capitol Police,1,0,0,0,0,0,1,0,0,0,
North Carolina,Other Agencies,WakeMed Campus Police,2,0,0,0,0,0,1,1,0,0,
North Dakota,Cities ,Bowman,0,0,1,0,0,0,0,0,0,1,"1,604"
North Dakota,Cities ,Fargo,1,1,0,0,0,0,0,0,1,1,"127,423"
North Dakota,Cities ,Grand Forks,1,0,0,0,0,0,0,0,1,0,"57,459"
North Dakota,Cities ,Mandan,2,0,0,0,0,0,1,1,0,0,"23,012"
North Dakota,Cities ,Valley City,1,0,0,0,0,0,0,0,1,0,"6,351"
North Dakota,Cities ,Williston,2,0,1,0,0,0,0,2,0,1,"28,966"
North Dakota,Universities and Colleges,University of North Dakota,1,0,0,0,0,0,0,1,0,0,"17,646"
North Dakota,Metropolitan Counties,Burleigh,1,0,0,0,0,0,0,0,1,0,
North Dakota,Metropolitan Counties,Grand Forks,3,0,0,0,0,0,1,1,1,0,
North Dakota,Nonmetropolitan Counties,McLean,1,0,0,0,0,0,0,1,0,0,
North Dakota,Nonmetropolitan Counties,Mountrail,1,0,0,0,0,0,0,0,1,0,
North Dakota,Nonmetropolitan Counties,Sargent,0,0,1,0,0,0,0,0,1,0,
Ohio,Cities ,Akron,1,0,0,2,0,0,2,0,1,0,"197,882"
Ohio,Cities ,Alliance,1,0,0,0,0,0,1,0,0,0,"21,536"
Ohio,Cities ,Archbold,0,0,1,0,0,0,0,0,1,0,"4,320"
Ohio,Cities ,Ashland,0,0,1,0,0,0,0,0,0,1,"20,410"
Ohio,Cities ,Barberton,1,0,0,2,0,0,1,0,2,0,"26,015"
Ohio,Cities ,"Bath Township, Summit County",0,0,0,2,0,0,0,2,0,0,"9,659"
Ohio,Cities ,Bay Village,0,0,0,1,0,0,0,0,1,0,"15,235"
Ohio,Cities ,Beachwood,1,0,0,0,0,0,1,0,0,0,"11,612"
Ohio,Cities ,Bexley,0,1,0,0,0,0,0,0,1,0,"13,956"
Ohio,Cities ,Blanchester,1,0,0,0,0,0,1,0,0,0,"4,251"
Ohio,Cities ,Blue Ash,1,0,0,0,0,0,0,0,0,1,"12,307"
Ohio,Cities ,Butler Township,0,0,0,1,0,0,1,0,0,0,"7,819"
Ohio,Cities ,Chillicothe,8,0,0,0,0,0,1,2,3,2,"21,670"
Ohio,Cities ,Cincinnati,24,1,4,3,0,0,6,9,10,7,"303,335"
Ohio,Cities ,Circleville,3,0,0,0,0,0,2,1,0,0,"14,025"
Ohio,Cities ,Cleveland,20,7,7,4,4,3,5,2,10,28,"381,829"
Ohio,Cities ,Colerain Township,2,0,0,0,0,0,0,0,2,0,"59,479"
Ohio,Cities ,Columbiana,0,0,1,0,0,0,0,1,0,0,"6,209"
Ohio,Cities ,Columbus,35,6,12,5,0,8,11,12,26,17,"906,120"
Ohio,Cities ,Copley Township,0,0,1,1,0,0,0,1,1,0,"17,309"
Ohio,Cities ,Dayton,6,0,1,0,0,0,3,2,1,1,"140,427"
Ohio,Cities ,Defiance,1,0,0,0,0,3,0,1,1,2,"16,601"
Ohio,Cities ,Delaware,1,0,1,0,0,0,1,0,1,0,"40,616"
Ohio,Cities ,Delhi Township,1,0,0,0,0,0,1,0,0,0,"29,811"
Ohio,Cities ,East Liverpool,1,0,0,0,0,0,0,1,0,0,"10,653"
Ohio,Cities ,Eaton,0,0,0,0,1,0,0,0,1,0,"8,136"
Ohio,Cities ,Elyria,3,0,1,0,0,0,0,0,2,2,"53,806"
Ohio,Cities ,Englewood,0,0,0,1,0,0,0,0,1,0,"13,478"
Ohio,Cities ,Fairfax,1,0,0,0,0,0,0,0,0,1,"1,710"
Ohio,Cities ,Franklin,1,0,0,0,0,0,1,0,0,0,"11,675"
Ohio,Cities ,Gahanna,3,0,0,0,0,0,1,1,1,0,"35,847"
Ohio,Cities ,Germantown,1,0,0,0,0,0,1,0,0,0,"5,500"
Ohio,Cities ,Grafton,0,0,0,0,1,0,0,1,0,0,"5,808"
Ohio,Cities ,Grandview Heights,0,1,0,0,0,0,0,0,1,0,"8,581"
Ohio,Cities ,Green Township,4,0,0,0,0,0,2,1,0,1,"59,273"
Ohio,Cities ,Greenville,1,0,0,0,0,0,0,1,0,0,"12,629"
Ohio,Cities ,Grove City,0,0,1,0,0,0,1,0,0,0,"42,423"
Ohio,Cities ,Hamilton,3,0,0,0,0,1,2,0,2,0,"62,155"
Ohio,Cities ,Heath,1,0,2,0,0,0,0,1,0,2,"10,933"
Ohio,Cities ,Hilliard,3,0,0,0,0,0,3,0,0,0,"37,578"
Ohio,Cities ,Huber Heights,2,1,0,2,0,0,0,1,3,1,"38,183"
Ohio,Cities ,Hudson,1,0,0,1,0,0,1,1,0,0,"22,286"
Ohio,Cities ,"Jackson Township, Stark County",2,0,0,0,0,0,0,1,1,0,"40,347"
Ohio,Cities ,Lancaster,1,0,0,0,0,0,1,0,0,0,"40,622"
Ohio,Cities ,Lebanon,0,0,0,0,0,1,1,0,0,0,"20,806"
Ohio,Cities ,Lithopolis,0,0,1,0,0,0,0,0,1,0,"1,777"
Ohio,Cities ,Lockland,1,0,0,0,0,0,0,0,0,1,"3,455"
Ohio,Cities ,Logan,0,1,0,0,0,0,0,0,0,1,"7,039"
Ohio,Cities ,Lorain,1,0,0,0,0,0,0,0,1,0,"64,022"
Ohio,Cities ,Louisville,0,0,0,1,0,0,0,1,0,0,"9,329"
Ohio,Cities ,Lyndhurst,0,0,0,1,0,0,0,1,0,0,"13,407"
Ohio,Cities ,"Madison Township, Franklin County",0,0,0,3,0,0,1,2,0,0,"19,682"
Ohio,Cities ,"Madison Township, Lake County",1,0,0,0,0,0,0,1,0,0,"15,646"
Ohio,Cities ,Mansfield,2,0,1,0,0,0,0,1,1,1,"46,418"
Ohio,Cities ,Mason,1,0,0,0,0,0,0,1,0,0,"33,939"
Ohio,Cities ,Maumee,1,0,0,0,0,0,0,1,0,0,"13,656"
Ohio,Cities ,Mayfield Heights,0,0,1,0,0,0,0,0,0,1,"18,519"
Ohio,Cities ,Mentor-on-the-Lake,1,0,0,1,0,0,1,0,1,0,"7,400"
Ohio,Cities ,"Miami Township, Montgomery County",0,0,1,0,0,0,0,0,1,0,"29,188"
Ohio,Cities ,Miamisburg,2,0,0,0,0,0,0,0,1,1,"19,913"
Ohio,Cities ,Middletown,7,1,3,3,0,0,3,3,6,2,"48,878"
Ohio,Cities ,Moraine,2,0,0,0,0,0,1,1,0,0,"6,455"
Ohio,Cities ,Mount Vernon,1,0,0,0,0,0,0,0,1,0,"16,663"
Ohio,Cities ,Napoleon,2,0,0,0,0,0,1,0,1,0,"8,188"
Ohio,Cities ,Nelsonville,1,0,0,0,0,0,0,1,0,0,"5,158"
Ohio,Cities ,New Albany,0,1,0,0,0,0,0,0,1,0,"11,332"
Ohio,Cities ,New Boston,1,0,0,0,0,0,1,0,0,0,"2,093"
Ohio,Cities ,New Franklin,0,0,0,1,0,0,0,0,1,0,"14,162"
Ohio,Cities ,New Knoxville,1,0,0,0,0,0,0,1,0,0,863
Ohio,Cities ,New Philadelphia,2,0,0,0,0,0,2,0,0,0,"17,434"
Ohio,Cities ,North Baltimore,1,0,0,0,0,0,0,1,0,0,"3,557"
Ohio,Cities ,North Canton,1,1,0,0,0,0,0,2,0,0,"17,251"
Ohio,Cities ,Norton,0,0,1,0,0,0,0,1,0,0,"12,007"
Ohio,Cities ,Norwood,0,0,0,0,0,1,0,1,0,,"19,922"
Ohio,Cities ,Orrville,1,0,0,0,0,0,0,0,1,0,"8,461"
Ohio,Cities ,Portsmouth,0,0,2,0,0,0,1,1,,,"20,353"
Ohio,Cities ,Reading,1,0,0,0,0,0,1,0,0,0,"10,995"
Ohio,Cities ,Riverside,0,0,0,1,0,0,0,0,1,0,"25,148"
Ohio,Cities ,Rocky River,0,0,0,1,0,0,1,0,0,0,"20,105"
Ohio,Cities ,Salem,0,0,0,2,0,0,1,0,1,0,"11,644"
Ohio,Cities ,Shawnee Township,1,0,0,0,0,0,0,0,1,0,"12,056"
Ohio,Cities ,Shelby,0,0,0,1,0,0,1,0,0,0,"8,997"
Ohio,Cities ,"Springfield Township, Hamilton County",2,0,0,0,0,0,0,0,2,0,"36,696"
Ohio,Cities ,Streetsboro,0,0,0,1,0,0,0,0,0,1,"16,561"
Ohio,Cities ,Toledo,2,0,2,0,0,0,2,1,0,1,"273,505"
Ohio,Cities ,Trotwood,2,0,0,0,0,1,0,0,2,1,"24,435"
Ohio,Cities ,Upper Arlington,1,1,0,0,0,0,1,1,0,0,"35,754"
Ohio,Cities ,Urbana,1,0,0,1,0,0,0,1,1,0,"11,309"
Ohio,Cities ,Van Wert,1,0,0,0,0,0,0,1,0,0,"10,662"
Ohio,Cities ,Wadsworth,0,0,2,0,0,0,1,0,1,0,"24,058"
Ohio,Cities ,Wapakoneta,1,0,0,0,0,0,0,0,1,0,"9,717"
Ohio,Cities ,Warren,1,0,0,0,0,0,0,0,1,0,"38,012"
Ohio,Cities ,Waverly,0,1,0,0,0,0,0,0,0,1,"4,253"
Ohio,Cities ,Weathersfield,0,0,0,1,0,0,0,1,0,0,"8,017"
Ohio,Cities ,West Carrollton,1,0,0,0,0,0,0,0,0,1,"12,886"
Ohio,Cities ,Whitehall,1,0,0,0,0,0,0,0,0,1,"19,121"
Ohio,Cities ,Wilmington,3,0,0,0,0,0,2,0,0,1,"12,391"
Ohio,Cities ,Wooster,1,0,0,2,0,0,0,1,1,1,"26,615"
Ohio,Cities ,Worthington,1,0,0,0,1,0,1,1,0,0,"14,875"
Ohio,Cities ,Youngstown,1,0,1,0,0,0,0,2,0,0,"64,722"
Ohio,Cities ,Zanesville,3,0,4,1,0,0,0,2,3,3,"25,346"
Ohio,Universities and Colleges,"Ohio State University, Columbus",2,1,0,0,0,0,0,0,0,3,"64,924"
Ohio,Universities and Colleges,Otterbein University,0,0,1,0,0,0,1,0,0,0,"3,258"
Ohio,Metropolitan Counties,Clermont,0,1,0,0,0,0,0,0,1,0,
Ohio,Metropolitan Counties,Cuyahoga,1,0,0,0,0,0,1,0,0,,
Ohio,Metropolitan Counties,Franklin,1,0,0,0,0,0,1,0,0,0,
Ohio,Metropolitan Counties,Geauga,1,0,0,0,0,0,0,0,1,0,
Ohio,Metropolitan Counties,Lawrence,0,0,1,0,0,0,0,1,0,0,
Ohio,Metropolitan Counties,Lorain,0,0,0,0,0,1,0,0,1,0,
Ohio,Metropolitan Counties,Lucas,3,0,0,0,0,0,0,0,1,2,
Ohio,Metropolitan Counties,Medina,1,0,0,0,0,0,0,0,0,1,
Ohio,Metropolitan Counties,Miami,1,0,0,0,0,0,0,1,0,0,
Ohio,Metropolitan Counties,Montgomery,3,0,0,0,0,1,2,1,1,0,
Ohio,Metropolitan Counties,Summit,1,0,1,0,0,0,1,0,1,0,
Ohio,Metropolitan Counties,Union,1,0,0,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,Champaign,1,0,0,2,0,0,1,0,0,2,
Ohio,Nonmetropolitan Counties,Columbiana,0,0,0,4,0,0,0,3,1,0,
Ohio,Nonmetropolitan Counties,Coshocton,1,1,0,0,0,0,0,1,0,1,
Ohio,Nonmetropolitan Counties,Defiance,0,0,1,0,0,0,0,0,1,0,
Ohio,Nonmetropolitan Counties,Hancock,0,1,0,0,0,0,0,0,0,1,
Ohio,Nonmetropolitan Counties,Hardin,0,1,0,1,0,0,2,0,0,0,
Ohio,Nonmetropolitan Counties,Highland,0,0,1,0,0,0,0,0,1,0,
Ohio,Nonmetropolitan Counties,Knox,2,1,0,0,0,0,1,0,1,1,
Ohio,Nonmetropolitan Counties,Logan,0,0,1,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,Morgan,1,0,0,0,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,Ross,2,0,0,0,0,0,1,0,1,0,
Ohio,Nonmetropolitan Counties,Tuscarawas,1,1,0,0,0,1,0,0,2,1,
Ohio,Nonmetropolitan Counties,Vinton,1,0,0,0,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,Washington,0,0,0,1,0,0,0,0,0,1,
Ohio,Nonmetropolitan Counties,Wayne,2,0,0,0,0,0,0,0,2,0,
Ohio,State Police Agencies,Ohio State Highway Patrol,0,0,0,1,0,0,0,1,0,0,
Ohio,Other Agencies,Cleveland Metropolitan Park District,1,0,0,0,0,1,0,2,0,0,
Ohio,Other Agencies,Greater Cleveland Regional Transit Authority,0,0,0,0,0,1,0,1,0,0,
Ohio,Other Agencies,Ohio Department of Natural Resources,0,0,2,0,0,0,0,1,1,0,
Oklahoma,Cities ,Chickasha,0,0,1,0,0,0,1,0,0,0,"16,395"
Oklahoma,Cities ,Collinsville,0,0,1,0,0,0,0,0,0,1,"7,271"
Oklahoma,Cities ,Cushing,1,0,0,0,0,0,0,1,0,0,"7,639"
Oklahoma,Cities ,McAlester,0,1,0,0,0,0,0,0,1,0,"17,840"
Oklahoma,Cities ,Noble,0,1,0,0,0,0,1,0,0,0,"6,922"
Oklahoma,Cities ,Norman,1,1,0,0,0,0,1,0,1,0,"125,076"
Oklahoma,Cities ,Oklahoma City,3,0,0,0,0,0,2,0,1,0,"657,890"
Oklahoma,Cities ,Pawnee,1,0,0,0,0,0,1,0,0,0,"2,107"
Oklahoma,Cities ,Sallisaw,1,0,0,0,0,0,0,0,1,0,"8,391"
Oklahoma,Cities ,Sulphur,0,0,1,0,0,0,1,0,0,0,"5,028"
Oklahoma,Cities ,Tulsa,1,0,2,0,0,0,1,0,2,0,"401,700"
Oklahoma,Cities ,West Siloam Springs,1,0,0,0,0,0,0,0,1,0,870
Oklahoma,Cities ,Wewoka,1,0,0,0,0,0,1,0,0,0,"3,252"
Oklahoma,Universities and Colleges,Northeastern Oklahoma A&M College,0,0,1,0,0,0,0,0,0,1,"2,663"
Oklahoma,Metropolitan Counties,Creek,0,1,0,0,0,0,0,0,1,0,
Oklahoma,Metropolitan Counties,Logan,2,0,0,0,0,0,0,1,1,0,
Oklahoma,Metropolitan Counties,Wagoner,0,0,1,0,0,0,0,0,0,1,
Oklahoma,Nonmetropolitan Counties,Craig,0,0,0,1,0,0,0,0,1,0,
Oklahoma,Nonmetropolitan Counties,Garvin,1,0,0,0,0,0,0,1,0,0,
Oklahoma,Nonmetropolitan Counties,Major,0,1,0,0,0,0,0,1,0,0,
Oklahoma,Nonmetropolitan Counties,Roger Mills,1,0,0,0,0,0,0,0,0,1,
Oklahoma,Nonmetropolitan Counties,Washita,0,0,1,0,0,0,0,1,0,0,
Oregon,Cities ,Astoria,1,0,0,0,0,0,0,0,1,0,"10,040"
Oregon,Cities ,Baker City,1,0,0,0,0,0,1,0,0,0,"9,750"
Oregon,Cities ,Beaverton,1,1,1,0,0,0,1,0,0,1,"100,130"
Oregon,Cities ,Bend,4,4,0,0,0,0,2,2,3,1,"100,588"
Oregon,Cities ,Canby,1,0,1,0,0,0,0,0,1,1,"17,962"
Oregon,Cities ,Central Point,1,1,0,0,0,0,1,0,0,1,"18,753"
Oregon,Cities ,Coos Bay,3,0,0,0,0,0,2,0,0,1,"16,471"
Oregon,Cities ,Corvallis,1,0,0,0,0,0,0,1,0,0,"59,196"
Oregon,Cities ,Cottage Grove,0,0,1,0,0,0,0,0,1,0,"10,437"
Oregon,Cities ,Eugene,28,10,2,0,1,1,4,13,13,12,"173,183"
Oregon,Cities ,Forest Grove,1,0,1,0,0,0,0,0,1,1,"25,063"
Oregon,Cities ,Gladstone,2,0,1,0,0,0,0,1,1,1,"12,340"
Oregon,Cities ,Gresham,1,0,0,0,0,0,0,0,1,0,"110,692"
Oregon,Cities ,Hermiston,1,1,0,0,0,0,0,1,0,1,"17,780"
Oregon,Cities ,Hillsboro,5,0,5,0,0,1,3,2,2,2,"110,549"
Oregon,Cities ,Hood River,1,0,0,0,0,0,1,0,0,0,"7,876"
Oregon,Cities ,Klamath Falls,1,0,0,0,0,0,0,0,1,0,"22,447"
Oregon,Cities ,La Grande,0,0,1,0,0,0,1,0,0,0,"13,294"
Oregon,Cities ,Lake Oswego,1,0,0,0,0,0,0,1,0,0,"39,888"
Oregon,Cities ,Madras,1,0,0,0,0,0,0,0,0,1,"7,028"
Oregon,Cities ,McMinnville,1,0,0,0,0,0,0,0,0,1,"34,935"
Oregon,Cities ,Medford,1,0,0,0,0,0,1,0,0,0,"83,316"
Oregon,Cities ,Milwaukie,0,0,1,0,0,0,0,1,0,0,"21,075"
